ResponseID,Timestamp,Q1_Age,Q2_Gender,Q3_City,Q4_Occupation,Q5_Income,Q6_Education,Q7_Awareness,Q8_Purchase,Q9_Motivation,Q10_BrowseFrequency,Q12_BiggestConcern,Q13_AuthImportance,Q19_Mechanism,Q20_Community,Q25_Discovery,Q26_ShoppingTime,Q27_DecisionSpeed,Q28_Influence,Q29_MaxSpent,Q30_Sneakers_WTP,Q30_Watches_WTP,Q30_Cards_WTP,Q31_HobbySpending,Q32_IncomePercent,Q33_EMI,Q34_Likelihood,Q35_Recommend,Q36_When,Q37_OneFeature,Q38_Suggestions,Q11_Instagram_Facebook_Groups,Q11_OLX_Quikr,Q11_Retail_Stores,Q11_International_Platforms,Q11_Friends_Personal_Network,Q11_Local_Meetups_Events,Q11_Don't_buy_sell,Q11_Other,Q14_Limited_Edition_Sneakers,Q14_Luxury_Watches,Q14_Affordable_Fashion_Watches,Q14_Sports_Trading_Cards,Q14_Pokemon_Gaming_Cards,Q14_Streetwear,Q14_Collectible_Toys,Q14_Vintage_Items,Q14_Art_Prints_Posters,Q14_Comic_Books,Q14_None,Q15_Limited_edition_releases,Q15_Brand_collaborations,Q15_Resale_value_Investment,Q15_Personal_style_fashion,Q15_Rarity,Q15_Brand_loyalty,Q15_Not_interested,Q16_Luxury_1L+,Q16_Mid_range_20K_1L,Q16_Affordable_Below_20K,Q16_Vintage_watches,Q16_Smart_watches,Q16_Limited_editions,Q16_Not_interested,Q17_Cricket_cards,Q17_Football_Soccer_cards,Q17_Basketball_cards,Q17_Pokemon_cards,Q17_Other_gaming_cards,Q17_Not_interested,Q18_Brand_New_Deadstock,Q18_Gently_Used_9_10,Q18_Used_7-8_10,Q18_Vintage_Pre-owned,Q18_Only_Brand_New,Q21_Physical_authentication_centers,Q21_Money-back_guarantee,Q21_Verified_seller_badges,Q21_User_reviews_ratings,Q21_Partnership_with_brands,Q21_Insurance_on_items,Q21_Transparent_fee_structure,Q21_Celebrity_Influencer_endorsement,Q21_Video_proof_of_authentication,Q22_UPI,Q22_Credit_Debit_Card,Q22_Net_Banking,Q22_EMI_Options,Q22_Cash_on_Delivery,Q22_Digital_Wallets,Q22_Cryptocurrency,Q23_Price_history_tracking,Q23_Authentication_certificate,Q23_Seller_ratings,Q23_Real-time_bidding,Q23_Mobile_app,Q23_Wishlist_Save_items,Q23_Price_alerts,Q23_Video_authentication_proof,Q23_Community_forums,Q23_Return_Refund_policy,Q23_Secure_packaging,Q24_Storage_Vault_service,Q24_Authentication-only_service,Q24_Collectible_insurance,Q24_Market_value_appraisal,Q24_Cleaning_restoration_service,Q24_Consignment_selling,Q24_None
495,2024-01-21 14:00:00,28-32,Male,Delhi/NCR,Student,Below 3 Lakhs,Graduate,"Yes, very aware","Yes, once or twice",Investment/resale value,2-3 times a week,Authenticity/Fake products,Extremely important,No preference,Somewhat important,Influencers/Celebrities,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Price/Good deal,5000-10000,1409,2453,4293,Above 20000,5-10%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,Fast and secure delivery,Pricing should be competitive,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
496,2024-01-21 15:00:00,23-27,Male,Mumbai,Student,10-15 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,Once a week,Authenticity/Fake products,Very important,Live Auction,Not important,Friends/Word of mouth,Night (9 PM - 12 AM),Quick (same day),Personal desire/passion,2000-5000,3180,43774,7317,1000-3000,Less than 5%,"No, prefer full payment",Definitely will use,"Yes, definitely",Within first month,Verified seller ratings,Keep fees transparent and reasonable,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
497,2024-01-21 16:00:00,28-32,Male,Mumbai,Employed (Private Sector),6-10 Lakhs,Post-Graduate,"Yes, very aware","Yes, once or twice",Personal collection/hobby,2-3 times a week,Authenticity/Fake products,Very important,Live Auction,Neutral,Retail stores,Evening (5 PM - 9 PM),Impulsive (within minutes),Personal desire/passion,2000-5000,3028,13032,3615,3000-5000,5-10%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Within first month,Wide variety of collectibles,Community aspect is important,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
498,2024-01-21 17:00:00,18-22,Male,Mumbai,Student,Below 3 Lakhs,Post-Graduate,"Yes, very aware","Yes, once or twice",Investment/resale value,Once a month,High prices,Extremely important,Fixed Price Marketplace,Very important,Friends/Word of mouth,Night (9 PM - 12 AM),Moderate (1-3 days),Rarity/Exclusivity,2000-5000,5370,5736,1475,1000-3000,15-20%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,EMI options for high-value items,Would love to see rare collectibles,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
499,2024-01-21 18:00:00,46+,Female,Tier 2 City,Student,10-15 Lakhs,Undergraduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Daily,High prices,Extremely important,No preference,Very important,Social media,Evening (5 PM - 9 PM),Quick (same day),Rarity/Exclusivity,10000-25000,3283,34525,6473,3000-5000,Less than 5%,"No, prefer full payment",Definitely will use,"Yes, definitely",Immediately,Easy return policy,Focus on user experience,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
500,2024-01-21 19:00:00,46+,Male,Bangalore,Employed (Private Sector),3-6 Lakhs,Post-Graduate,"Yes, very aware","No, not interested",N/A,Once a month,Shipping damage,Extremely important,Fixed Price Marketplace,Somewhat important,Social media,Afternoon (12 PM - 5 PM),Impulsive (within minutes),Resale value,Never purchased,6042,12789,1402,Below 1000,Less than 5%,"Yes, if interest-free",Somewhat likely,Not sure,Within first month,Wide variety of collectibles,Community aspect is important,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
501,2024-01-21 20:00:00,28-32,Male,Tier 2 City,Self-Employed/Business Owner,3-6 Lakhs,Undergraduate,Heard about it but don't know much,"Yes, once or twice",Social status/showing off,Rarely,Payment security,Very important,Bid/Ask System,Somewhat important,Friends/Word of mouth,Afternoon (12 PM - 5 PM),Slow (weeks),Price/Good deal,25000-50000,3666,6188,560,5000-10000,Less than 5%,Maybe,Somewhat likely,Probably yes,Within first month,Guaranteed authenticity with certificate,Video authentication would be great,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
502,2024-01-21 21:00:00,28-32,Non-binary,Bangalore,Employed (Private Sector),10-15 Lakhs,Post-Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Rarely,High prices,Not very important,Hybrid,Very important,Retail stores,Morning (6 AM - 12 PM),Slow (weeks),Price/Good deal,Never purchased,8903,47381,5261,10000-20000,Less than 5%,Maybe,Very likely,"Yes, definitely",After 3-6 months,Mobile app with good UI/UX,Focus on user experience,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
503,2024-01-21 22:00:00,23-27,Female,Delhi/NCR,Employed (Private Sector),Below 3 Lakhs,Doctorate,Somewhat aware,"No, but interested",N/A,Once a week,Authenticity/Fake products,Extremely important,Live Auction,Neutral,Online forums/communities,Evening (5 PM - 9 PM),Slow (weeks),Price/Good deal,Never purchased,2620,5272,1433,1000-3000,0% (Not willing),"Yes, if interest-free",Definitely will use,Probably yes,Immediately,Wide variety of collectibles,Hope shipping is secure and insured,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
504,2024-01-21 23:00:00,33-37,Female,Bangalore,Employed (Private Sector),10-15 Lakhs,High School,"Yes, very aware","Yes, once or twice",Personal collection/hobby,Once a week,Authenticity/Fake products,Very important,Bid/Ask System,Not important,Online forums/communities,Afternoon (12 PM - 5 PM),Slow (weeks),Price/Good deal,2000-5000,9284,11731,12563,1000-3000,5-10%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Within first month,Mobile app with good UI/UX,Need strong anti-fraud measures,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
505,2024-01-22 00:00:00,28-32,Prefer not to say,Bangalore,Freelancer,6-10 Lakhs,Post-Graduate,"Yes, very aware","Yes, once or twice",Investment/resale value,Daily,Shipping damage,Extremely important,Fixed Price Marketplace,Somewhat important,Social media,Evening (5 PM - 9 PM),Quick (same day),Resale value,2000-5000,7952,41386,13883,Below 1000,5-10%,"Yes, if interest-free",Definitely will use,Probably yes,Within first month,Fast and secure delivery,Would love to see rare collectibles,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
506,2024-01-22 01:00:00,23-27,Male,Mumbai,Employed (Private Sector),Below 3 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Gift for someone,Once a month,Authenticity/Fake products,Extremely important,Hybrid,Neutral,Friends/Word of mouth,Evening (5 PM - 9 PM),Quick (same day),Personal desire/passion,Below 2000,2282,4007,4109,3000-5000,5-10%,Maybe,Definitely will use,"Yes, definitely",Immediately,EMI options for high-value items,Community aspect is important,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
507,2024-01-22 02:00:00,38-45,Male,Pune,Student,Above 50 Lakhs,Doctorate,Not aware at all,"No, not interested",N/A,Rarely,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Somewhat important,Social media,Afternoon (12 PM - 5 PM),Quick (same day),Price/Good deal,Below 2000,25884,358002,51712,1000-3000,Less than 5%,Maybe,Not likely,Not sure,After 6-12 months,Easy return policy,Would love to see rare collectibles,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
508,2024-01-22 03:00:00,33-37,Female,Delhi/NCR,Employed (Private Sector),6-10 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Investment/resale value,2-3 times a week,Shipping damage,Somewhat important,Bid/Ask System,Neutral,News websites,Afternoon (12 PM - 5 PM),Slow (weeks),Investment potential,Below 2000,4070,21895,3740,10000-20000,5-10%,"Yes, if interest-free",Very likely,Not sure,After 3-6 months,Expert authentication team,"Looks promising, hope it launches soon",0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0
509,2024-01-22 04:00:00,38-45,Male,Pune,Student,3-6 Lakhs,Post-Graduate,Heard about it but don't know much,"No, not interested",N/A,Once a week,High prices,Very important,Bid/Ask System,Somewhat important,Random browsing,Night (9 PM - 12 AM),Slow (weeks),Investment potential,Below 2000,7525,5257,1967,3000-5000,10-15%,Maybe,Not likely,Probably no,Probably never,Easy return policy,"Good concept, execution will be key",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
510,2024-01-22 05:00:00,33-37,Male,Pune,Employed (Private Sector),6-10 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,Rarely,Authenticity/Fake products,Very important,Fixed Price Marketplace,Very important,Friends/Word of mouth,Night (9 PM - 12 AM),Moderate (1-3 days),Investment potential,Never purchased,7839,19300,3015,3000-5000,15-20%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,Better prices than international platforms,Would love to see rare collectibles,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
511,2024-01-22 06:00:00,28-32,Female,Mumbai,Employed (Private Sector),3-6 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Personal collection/hobby,Rarely,Authenticity/Fake products,Extremely important,Live Auction,Not important,Social media,Afternoon (12 PM - 5 PM),Slow (weeks),Personal desire/passion,Below 2000,6235,5062,2265,3000-5000,5-10%,Maybe,Definitely will use,"Yes, definitely",Immediately,Wide variety of collectibles,No specific suggestions at this time,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
512,2024-01-22 07:00:00,23-27,Male,Mumbai,Freelancer,Below 3 Lakhs,Undergraduate,Somewhat aware,"Yes, once or twice",Investment/resale value,2-3 times a week,Trust in seller,Extremely important,Bid/Ask System,Somewhat important,Social media,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Rarity/Exclusivity,Below 2000,3151,10995,3888,Below 1000,0% (Not willing),"No, prefer full payment",Definitely will use,Probably yes,Immediately,Verified seller ratings,Pricing should be competitive,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
513,2024-01-22 08:00:00,38-45,Male,Chennai,Employed (Private Sector),15-25 Lakhs,Doctorate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Once a month,Limited selection,Extremely important,Fixed Price Marketplace,Neutral,Online forums/communities,Late night (12 AM - 6 AM),Quick (same day),Price/Good deal,10000-25000,7272,72076,8276,10000-20000,15-20%,"No, prefer full payment",Definitely will use,"Yes, definitely",Immediately,Expert authentication team,Make sure customer service is responsive,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
514,2024-01-22 09:00:00,38-45,Male,Bangalore,Employed (Government),Above 50 Lakhs,Post-Graduate,"Yes, very aware","No, but interested",N/A,2-3 times a week,Payment security,Very important,Hybrid,Somewhat important,Online forums/communities,Morning (6 AM - 12 PM),Moderate (1-3 days),Resale value,Below 2000,34898,194950,56481,3000-5000,5-10%,Maybe,Definitely will use,"Yes, definitely",Within first month,Lower transaction fees than competitors,Partnership with authorized retailers would help,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
515,2024-01-22 10:00:00,18-22,Male,Mumbai,Other,Below 3 Lakhs,Post-Graduate,Somewhat aware,"No, but interested",N/A,2-3 times a week,High prices,Extremely important,Hybrid,Very important,Retail stores,Late night (12 AM - 6 AM),Impulsive (within minutes),Resale value,Below 2000,1647,11222,4707,Above 20000,Less than 5%,"Yes, if interest-free",Definitely will use,Probably yes,Within first month,Physical authentication centers in my city,Pricing should be competitive,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
516,2024-01-22 11:00:00,18-22,Male,Tier 3 City,Student,3-6 Lakhs,Post-Graduate,Somewhat aware,"Yes, once or twice",Nostalgia,Rarely,High prices,Very important,Bid/Ask System,Very important,Social media,Morning (6 AM - 12 PM),Impulsive (within minutes),Personal desire/passion,5000-10000,4956,5362,810,3000-5000,Less than 5%,"No, prefer full payment",Very likely,Probably yes,After 6-12 months,Wide variety of collectibles,Interested to see how this develops,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
517,2024-01-22 12:00:00,23-27,Male,Mumbai,Employed (Private Sector),6-10 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Rarely,Trust in seller,Extremely important,Bid/Ask System,Somewhat important,Retail stores,Night (9 PM - 12 AM),Moderate (1-3 days),Investment potential,5000-10000,17696,10708,4997,3000-5000,Less than 5%,"Yes, if interest-free",Very likely,Probably yes,Immediately,Community of verified collectors,Community aspect is important,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
518,2024-01-22 13:00:00,33-37,Female,Hyderabad,Employed (Private Sector),15-25 Lakhs,Graduate,Somewhat aware,"No, not interested",N/A,Rarely,Trust in seller,Extremely important,Bid/Ask System,Neutral,Online forums/communities,Evening (5 PM - 9 PM),Moderate (1-3 days),Resale value,Never purchased,19686,52752,11421,Below 1000,Less than 5%,Maybe,Somewhat likely,Not sure,Immediately,Insurance on high-value items,Make sure customer service is responsive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
519,2024-01-22 14:00:00,46+,Male,Tier 2 City,Employed (Private Sector),15-25 Lakhs,Undergraduate,"Yes, very aware","Yes, once or twice",Nostalgia,Daily,Authenticity/Fake products,Very important,Hybrid,Somewhat important,Social media,Night (9 PM - 12 AM),Moderate (1-3 days),Rarity/Exclusivity,50000-100000,20586,27847,12368,3000-5000,0% (Not willing),"Yes, definitely",Definitely will use,"Yes, definitely",Within first month,Price tracking and alerts,"Good concept, execution will be key",0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
520,2024-01-22 15:00:00,23-27,Male,Delhi/NCR,Employed (Private Sector),3-6 Lakhs,Undergraduate,Somewhat aware,"No, not interested",N/A,Rarely,Shipping damage,Extremely important,Bid/Ask System,Neutral,Friends/Word of mouth,Evening (5 PM - 9 PM),Moderate (1-3 days),Price/Good deal,Below 2000,1244,11108,603,5000-10000,15-20%,"No, prefer full payment",Somewhat likely,Not sure,Within first month,Price tracking and alerts,Focus on user experience,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
521,2024-01-22 16:00:00,28-32,Female,Mumbai,Freelancer,6-10 Lakhs,Undergraduate,"Yes, very aware","Yes, multiple times",Investment/resale value,Once a week,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Neutral,Social media,Night (9 PM - 12 AM),Quick (same day),Price/Good deal,10000-25000,9036,12093,4342,5000-10000,5-10%,Maybe,Definitely will use,"Yes, definitely",Immediately,Insurance on high-value items,Pricing should be competitive,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
522,2024-01-22 17:00:00,23-27,Non-binary,Mumbai,Employed (Government),6-10 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Once a week,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Neutral,Friends/Word of mouth,Morning (6 AM - 12 PM),Moderate (1-3 days),Resale value,Never purchased,7180,25589,5770,5000-10000,5-10%,Maybe,Definitely will use,"Yes, definitely",Within first month,Mobile app with good UI/UX,Partnership with authorized retailers would help,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
523,2024-01-22 18:00:00,46+,Female,Delhi/NCR,Employed (Private Sector),25-50 Lakhs,Undergraduate,Somewhat aware,"Yes, once or twice",Gift for someone,Once a week,Payment security,Very important,Bid/Ask System,Somewhat important,Influencers/Celebrities,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Resale value,Above 100000,42747,190137,37859,1000-3000,10-15%,"Yes, definitely",Definitely will use,"Yes, definitely",Immediately,Wide variety of collectibles,Hope shipping is secure and insured,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
524,2024-01-22 19:00:00,33-37,Female,Mumbai,Employed (Private Sector),6-10 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Daily,High prices,Very important,Bid/Ask System,Not important,Friends/Word of mouth,Night (9 PM - 12 AM),Quick (same day),Personal desire/passion,Never purchased,9101,16324,2546,Above 20000,10-15%,Maybe,Very likely,Probably yes,Within first month,Lower transaction fees than competitors,Keep fees transparent and reasonable,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
525,2024-01-22 20:00:00,33-37,Male,Hyderabad,Self-Employed/Business Owner,10-15 Lakhs,Undergraduate,Heard about it but don't know much,"Yes, once or twice",Personal collection/hobby,Rarely,Trust in seller,Extremely important,Bid/Ask System,Somewhat important,News websites,Evening (5 PM - 9 PM),Slow (weeks),Resale value,10000-25000,9920,15017,2262,Above 20000,10-15%,Maybe,Very likely,Not sure,Within first month,Easy return policy,Hope shipping is secure and insured,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
526,2024-01-22 21:00:00,28-32,Male,Mumbai,Unemployed,15-25 Lakhs,Undergraduate,Somewhat aware,"Yes, multiple times",Investment/resale value,Once a month,Authenticity/Fake products,Very important,Live Auction,Somewhat important,Online forums/communities,Night (9 PM - 12 AM),Moderate (1-3 days),Investment potential,2000-5000,21697,132633,2283,Below 1000,15-20%,Maybe,Definitely will use,"Yes, definitely",Within first month,Guaranteed authenticity with certificate,"Good concept, execution will be key",1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
527,2024-01-22 22:00:00,23-27,Male,Bangalore,Self-Employed/Business Owner,25-50 Lakhs,Doctorate,Somewhat aware,"No, not interested",N/A,2-3 times a week,High prices,Extremely important,Hybrid,Very important,Social media,Evening (5 PM - 9 PM),Moderate (1-3 days),Personal desire/passion,Never purchased,30386,296585,17716,10000-20000,Less than 5%,"Yes, if interest-free",Somewhat likely,Probably yes,After 6-12 months,Insurance on high-value items,Partnership with authorized retailers would help,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
